Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
Taco-Train (385),273.679488357838,450.66825067281513,250.32172181371743,378.7937408688935,Taco-Train (385),6.660768995097772,8.753540945790123,5.6798100490193075,8.078815840061525,Taco-Train (385),0.6465779828895356,0.6143184907409811,0.7095630764724583,0.616396465145564,Taco-Train (385),7.094750770611598,7.368924102596712,6.882591606079152,7.334052155509925,Taco-Train (385),0.27061677175226323,0.2641134309534927,0.27036942601891406,0.26395731272433737,Taco-Train (385),0.52020839261998,0.5139196736392689,0.5199706011102109,0.5137677614684842,Taco-Train (385),0.9516009110719121,0.9204950146403642,0.9557307495645064,0.9331748114557832
Taco-Train (386),566.1706954656797,991.9117570164891,822.3154564950844,1199.9775009611424,Taco-Train (386),11.047135416664013,17.479154171472526,15.674280024506771,19.25544021530195,Taco-Train (386),0.4964416025223416,0.25448283860077914,0.28392586884136983,0.2572896496064631,Taco-Train (386),12.148225764767092,13.383894860895499,13.114509939906776,13.459272492763715,Taco-Train (386),0.0016602903583883002,0.0007858596366907651,0.0009661699798830377,0.0007788412495061121,Taco-Train (386),0.04074666070229928,0.028033188129265016,0.031083274922103006,0.02790772741564802,Taco-Train (386),0.9388878349711324,0.8929097482679551,0.9112163241048278,0.8704466928671913
Taco-Train (387),244.00091911764375,274.51148019992746,130.31495098039176,368.9933410226851,Taco-Train (387),7.027022058823517,7.880061514802092,4.652236519607839,9.242352941176547,Taco-Train (387),0.5000709595940542,0.4471092577388952,0.6338663484745303,0.42138674746232574,Taco-Train (387),10.746138948722287,11.118770481020839,10.093250726615722,11.307826377796333,Taco-Train (387),0.007936932168892371,0.006253514596240379,0.009352075913373161,0.006071021747912588,Taco-Train (387),0.08908946160400999,0.0790791666385046,0.09670613172582782,0.07791676166212626,Taco-Train (387),0.936415859395317,0.9284998448418883,0.9659572513714652,0.9038903753164564
Taco-Train (388),245.65235906862307,461.7929257977753,291.4928155637241,469.38901960784324,Taco-Train (388),7.658210784313444,12.94522106881974,10.27406556372434,12.772179930795735,Taco-Train (388),0.4236969074712866,0.20597377705254924,0.24486737338640768,0.2100247940819165,Taco-Train (388),12.340496108845755,13.396529341463498,13.069205615756657,13.364867197896457,Taco-Train (388),0.0005241347697550222,0.00014145117048259173,0.0001796848248720444,0.00014509298393351505,Taco-Train (388),0.022893989817308433,0.011893324618566153,0.013404656835295873,0.012045454907703364,Taco-Train (388),0.9591661385342838,0.9231153048540526,0.9514330765402883,0.9218499105247582
Taco-Train (389),553.2334712009763,731.593187235657,315.03498774509177,681.6664975009375,Taco-Train (389),14.715364583330745,17.51278738946558,9.33253676470442,16.7756401384082,Taco-Train (389),0.19361876815639123,0.16542962075204168,0.46807114869756594,0.17117308215632962,Taco-Train (389),13.645576982235822,13.986889150889404,12.4238287604265,13.930343341165944,Taco-Train (389),0.00012044963081356929,9.457031653604972e-05,0.0007230204428585159,9.930572646695941e-05,Taco-Train (389),0.010974954706675071,0.009724727067432264,0.026889039455854795,0.009965225861311896,Taco-Train (389),0.9264970412152647,0.9027275071601905,0.9581473429861822,0.9093639364478706
Taco-Train (39),272.5097426470522,545.4618223759977,307.32322303920995,476.89513264128647,Taco-Train (39),9.011642156861944,13.545144175317327,9.405453431371436,12.85653210303745,Taco-Train (39),0.3620005104303051,0.24823407325489516,0.38870190358248574,0.25080983871443746,Taco-Train (39),12.68585654403887,13.370375514393633,12.637977986407487,13.321654469730877,Taco-Train (39),0.0004561449848015186,0.00023574394907113625,0.0005470947594149486,0.0002383220838523497,Taco-Train (39),0.02135755100196459,0.015353955486164998,0.023390056849331268,0.015437683888859419,Taco-Train (39),0.9496552058431978,0.8991144235337483,0.9431108854210053,0.9117955655994537
Taco-Train (390),987.7270220588055,1268.3744867358475,584.2907475490099,1189.4953018069843,Taco-Train (390),19.169148284311575,22.003521722414604,12.49800857842825,21.336009227220302,Taco-Train (390),0.18536757904716591,0.16545831375860215,0.42812877328260807,0.1678435170882484,Taco-Train (390),13.909827235163336,14.178550107339966,12.823190135041987,14.156687988419677,Taco-Train (390),0.00011695917548238657,9.693441480896134e-05,0.0005734086320841143,9.67045325039123e-05,Taco-Train (390),0.010814766547752501,0.009845527655182394,0.023945952311071578,0.009833846272131384,Taco-Train (390),0.8807564551539373,0.8470723747535117,0.9294049215090954,0.8565835110166296
Taco-Train (391),367.34883578431015,455.91371011148857,190.5219515931337,474.69793156478073,Taco-Train (391),7.836795343136852,8.77716262975797,4.786780024509534,9.082522106882093,Taco-Train (391),0.6354729376354683,0.629434496488844,0.7485162624484658,0.622954530546728,Taco-Train (391),6.874140719852307,7.025916700445315,6.417355310052407,7.058401319871554,Taco-Train (391),0.3011066587830177,0.2977044768958084,0.30365284111260543,0.2967303282784946,Taco-Train (391),0.5487318641950891,0.5456230171975962,0.5510470407438964,0.5447295918880253,Taco-Train (391),0.9482634695861837,0.9359263445758156,0.973167981307558,0.9332864289380185
Taco-Train (392),222.2795496323469,379.86585159553874,250.08291973038618,424.95163398692586,Taco-Train (392),7.193336397058534,11.377393310265443,9.094347426470048,12.110142252979779,Taco-Train (392),0.49643121979881333,0.2659793881366966,0.31439270747426895,0.26092264806087384,Taco-Train (392),11.751814633750328,12.839971280054643,12.435352485988572,12.9205566506554,Taco-Train (392),0.001575493026082216,0.0006198382575772694,0.000975399640650531,0.0006440202441878667,Taco-Train (392),0.039692480724719335,0.02489655111812215,0.03123138870832565,0.02537755394414258,Taco-Train (392),0.9630174445629982,0.9368955766470133,0.9584435546783349,0.9294067548068929
Taco-Train (393),330.72512254901716,536.3098500576592,281.65142463234963,482.93299500191534,Taco-Train (393),9.62303921568512,12.90257593233387,8.417478553920803,12.130103806228584,Taco-Train (393),0.3877782005117775,0.30475682898422657,0.46257847268615326,0.30508919632420134,Taco-Train (393),12.450297915197265,12.99183833617927,12.150335171197803,12.931890008362696,Taco-Train (393),0.0009763158719753221,0.0006206076064850106,0.0011550497357912222,0.0006376386451784656,Taco-Train (393),0.03124605370243292,0.024911997239984805,0.03398602265330885,0.0252515077802983,Taco-Train (393),0.9480957611129945,0.9159312503272647,0.9558055095691822,0.9242983542786077
Taco-Train (394),163.81202512254532,310.7251057285692,223.44275428921102,351.79497116493644,Taco-Train (394),4.964843749999829,7.8406151480200785,6.301914828431209,8.18002306805077,Taco-Train (394),0.631320855101901,0.46710715180104173,0.5352500066259726,0.4627803158166392,Taco-Train (394),9.390569322826476,10.363463686243104,10.005011020475363,10.395567254450334,Taco-Train (394),0.016792016826836436,0.0083372867709326,0.010305217316131415,0.008455042089658532,Taco-Train (394),0.12958401454977553,0.09130874421944812,0.10151461626845375,0.09195130281653725,Taco-Train (394),0.9585298483749743,0.9212956324806632,0.943235108738718,0.9108928142125129
Taco-Train (395),297.8325367647023,544.9696578239061,396.96766237744606,567.9757631680051,Taco-Train (395),8.550827205881836,13.695563244905719,11.745205269606638,14.146712802768102,Taco-Train (395),0.46710791398910423,0.24648680914740284,0.2745296073307711,0.24230660463859774,Taco-Train (395),12.011955132122441,13.14385216252585,12.877751707551017,13.173155431842423,Taco-Train (395),0.0011238221927864283,0.0003061318059877304,0.0003824399297670968,0.00031174240055838697,Taco-Train (395),0.033523457351329805,0.01749662270233117,0.019556071429791228,0.017656228378631348,Taco-Train (395),0.9275899448377994,0.8674711930829445,0.9033246567642744,0.8618778042166585
Taco-Train (396),854.7579656862474,1643.5478662052835,1092.563189338197,1440.4169011918334,Taco-Train (396),17.633609068624747,26.14345251826226,19.27691482842817,24.371657054979035,Taco-Train (396),0.265051219887474,0.14741142410777197,0.27199682161120864,0.1537330924892655,Taco-Train (396),13.645764897886519,14.341674576221214,13.677746360053618,14.26545984641007,Taco-Train (396),0.00020824533570321511,8.54140475648839e-05,0.0002347208893514514,9.160987234525626e-05,Taco-Train (396),0.01443070808045174,0.00924197206038213,0.01532060342647937,0.009571304631305821,Taco-Train (396),0.8794526785699333,0.7681073920298036,0.8455923420193077,0.796768797052563
Taco-Train (397),271.4275428921512,595.0983775470851,437.3100030637204,594.3358861975948,Taco-Train (397),8.364828431372201,14.389419454056329,12.282643995096354,14.813733179546452,Taco-Train (397),0.43143918478352866,0.20422405803259652,0.23368316370942824,0.19725246019169118,Taco-Train (397),12.478329804992685,13.593790866127573,13.315317063992321,13.648842213572554,Taco-Train (397),0.0005469661655448024,0.0001341797235588418,0.0001681803667009083,0.00012724612321200805,Taco-Train (397),0.0233873077874475,0.011583597176993069,0.012968437326868195,0.011280342335763045,Taco-Train (397),0.9576099553841975,0.9071784053052424,0.9317957936179667,0.9072968571424755
Taco-Train (398),221.93618259803287,401.6276662821971,305.5503676470522,491.51135717031417,Taco-Train (398),7.799203431372325,11.743498654363798,9.506525735293344,12.446505190311617,Taco-Train (398),0.3888892226551251,0.25319420355908157,0.3489636451245532,0.2524906561934285,Taco-Train (398),12.325683840634897,13.070897912519568,12.626483158369025,13.096427154337311,Taco-Train (398),0.0005993248727953191,0.0002762623608670312,0.0004631779900609141,0.00027370101790028114,Taco-Train (398),0.02448111257266138,0.016621141984443522,0.02152157034374848,0.01654391180767962,Taco-Train (398),0.9587715439084977,0.9255447904696489,0.9433019203980672,0.9088824570079049
Taco-Train (399),300.5566636029395,428.8371241830046,148.9088235294108,369.5996309111865,Taco-Train (399),7.641038602940767,9.457439446366717,4.869332107842799,8.983898500576705,Taco-Train (399),0.41907099118511126,0.3617110011111884,0.5892771272087719,0.3721187593833331,Taco-Train (399),11.509068087279735,11.916926528730704,10.777707291728087,11.881337914582119,Taco-Train (399),0.0020064506252102554,0.001437965257795001,0.003092783598293024,0.0014912595205966528,Taco-Train (399),0.044793421673391454,0.037920512361978985,0.05561280066938747,0.03861682949954143,Taco-Train (399),0.9730058461407056,0.9615421291939448,0.98663146238835,0.9668543059699315
Taco-Train (4),227.776056985286,682.6800768934843,565.190196078424,655.9623683198598,Taco-Train (4),5.7251685049013545,12.260822760476916,10.83281249999832,12.249519415609461,Taco-Train (4),0.5715655671249446,0.33822547399954,0.37257020303623867,0.32478781899295367,Taco-Train (4),11.255472492946348,12.549740695008405,12.270266553419802,12.618355469019805,Taco-Train (4),0.001699850924974769,0.0006419573343053666,0.000785501928157139,0.000596537722973789,Taco-Train (4),0.041229248416321744,0.025336876964325468,0.028026807312948418,0.024424121744164907,Taco-Train (4),0.9802326283639908,0.9407619147267378,0.9509547848579558,0.9430804901545429
Taco-Train (40),452.5996017156807,965.9824990388039,705.5629136029336,980.4312341406879,Taco-Train (40),9.589981617645684,16.853148788927356,13.095052083330481,16.91750865051926,Taco-Train (40),0.49629449714323015,0.3408625346434374,0.4322150040958912,0.34034112043840153,Taco-Train (40),11.171667076173275,12.10305360479351,11.604322858796571,12.105787256903715,Taco-Train (40),0.03382155720887851,0.031609506827661144,0.031766596540768556,0.03158989351535895,Taco-Train (40),0.18390638164261322,0.17779062637738005,0.17823186174410163,0.17773545936407556,Taco-Train (40),0.9490752682939867,0.8910989367498308,0.9204558210235533,0.8894705137200971
Taco-Train (400),294.00873161764434,826.1552479815225,739.9999540441023,964.6560092271925,Taco-Train (400),8.913204656862032,17.538285274894292,16.218397671566873,19.030941945405797,Taco-Train (400),0.44146740288452524,0.18044231579014894,0.20662993993745246,0.17619575168297638,Taco-Train (400),12.338609981853914,13.716511525021014,13.50633158823464,13.80746549346403,Taco-Train (400),0.000710358639856065,0.00013820834000349732,0.00016623468043390762,0.00013326551568829958,Taco-Train (400),0.026652554096297507,0.011756204319570893,0.012893202877249222,0.011544068420115136,Taco-Train (400),0.9485379259118171,0.855022800838372,0.8702172198739728,0.8307206084190975
Taco-Train (401),441.0787224264655,821.3239830833959,454.2100949754844,635.1592464436613,Taco-Train (401),11.907490808821555,16.496485966935964,10.539966299017497,14.556647443291142,Taco-Train (401),0.27541780330133186,0.235201875238963,0.4467557296637401,0.23737903054063633,Taco-Train (401),13.008678000287679,13.449650624569207,12.398592744086773,13.347976327496811,Taco-Train (401),0.0006939326502276768,0.0005574699110935508,0.0013388532017433198,0.0005213903326745208,Taco-Train (401),0.026342601432426463,0.023610800729614207,0.036590343012102525,0.02283397321261722,Taco-Train (401),0.9520468376820772,0.9107315158707342,0.9506812060680395,0.93096491166138
Taco-Train (402),785.3288602941205,1523.3097885428585,908.5945006127421,1417.4087351018775,Taco-Train (402),11.717800245095873,20.08262975778523,14.494041053918608,18.925659361783946,Taco-Train (402),0.41983540748839776,0.25552918885173087,0.36694277630354954,0.26699547112199884,Taco-Train (402),12.161491938521214,13.08937170068849,12.496728942600182,13.013342684664233,Taco-Train (402),0.0015414205783607867,0.0006663442520037469,0.0011693914722177168,0.0006760726251888155,Taco-Train (402),0.039260929412849956,0.02581364468655573,0.0341963663598593,0.02600139660073696,Taco-Train (402),0.937441303733057,0.8775607641929344,0.9276223293822772,0.8860727846315877
Taco-Train (403),698.9860600490098,1369.260407535532,863.0488357843021,1338.9310880430307,Taco-Train (403),12.99414828431082,21.065682429834833,15.176102941172951,20.39821607074193,Taco-Train (403),0.3836431646357522,0.23900164879440017,0.35512361578119733,0.24592936672816246,Taco-Train (403),12.688242784461348,13.58150452615826,12.931093414421365,13.531601533148441,Taco-Train (403),0.0010578797020301687,0.0004843115230427005,0.0007954524655105607,0.0004884586282063164,Taco-Train (403),0.032525062675268876,0.022007078930260156,0.02820376686739842,0.022101100158279822,Taco-Train (403),0.9243849732860633,0.8511937572064066,0.9066489384870733,0.8544898373788324
Taco-Train (404),470.1586397058741,628.3455132641209,219.27697610293592,586.3702114571225,Taco-Train (404),11.341421568625828,13.620868896578276,6.730346200979531,13.208196847366448,Taco-Train (404),0.3129513666061607,0.2610579976965094,0.5216655489576485,0.2559110709054915,Taco-Train (404),12.79440731956801,13.227823214942317,11.836439187568915,13.217745579795421,Taco-Train (404),0.0004734802832744617,0.0003024758022710633,0.0010257977607020137,0.0002821695319917323,Taco-Train (404),0.021759602093661127,0.01739183148121736,0.03202807769289337,0.01679790260692484,Taco-Train (404),0.9394072488643872,0.9190977170382749,0.9717493030555716,0.9245033132248804
Taco-Train (405),949.3612591911605,1100.8167320260984,390.2045802695983,1141.6906881968114,Taco-Train (405),17.13656556372222,19.104713571703307,9.583808210782292,19.288012302960468,Taco-Train (405),0.21617953946504534,0.19381311185182057,0.4813629138747451,0.19596939963415727,Taco-Train (405),13.61661522108852,13.88978782969754,12.37399654067983,13.892055392636166,Taco-Train (405),0.0002013222688163807,0.00016210510227264498,0.0007948599481344315,0.00016766295635562046,Taco-Train (405),0.0141888078715719,0.012732050199109527,0.028193260686455397,0.012948473128350712,Taco-Train (405),0.9148024373168377,0.9012192775295962,0.964930317545523,0.8975524480236167
Taco-Train (406),341.76695772058264,560.7672126105274,335.7923253676425,580.5689504036786,Taco-Train (406),10.245787377449616,13.92455209534801,9.013526348037946,13.634386774317704,Taco-Train (406),0.29186209600014584,0.23490982539063884,0.47336586378496487,0.2363444098846426,Taco-Train (406),12.9527054791894,13.460091370781443,12.305581783770611,13.421435008753523,Taco-Train (406),0.00037320041326503034,0.00024244707585184829,0.0008080480942951628,0.00023461393090907427,Taco-Train (406),0.019318395721825102,0.015570712117685829,0.02842618677021529,0.015317112355436787,Taco-Train (406),0.9633526131348075,0.9399039441760513,0.9640044670058624,0.9377826324435892
Taco-Train (407),334.25055147058185,439.4570396001497,290.7769454656803,588.8425221068654,Taco-Train (407),9.833762254901051,12.40390618992712,9.331020220587156,14.368919646289987,Taco-Train (407),0.2904511420924482,0.2291909066770428,0.38601011254140444,0.20642656857711966,Taco-Train (407),12.971869442665879,13.383866302178166,12.721767003435389,13.563739288619397,Taco-Train (407),0.00037044186355608417,0.0002673745244228516,0.0005487046467254181,0.00024214955328008732,Taco-Train (407),0.01924686633081043,0.0163515908835456,0.023424445494513165,0.015561155268169756,Taco-Train (407),0.9592687187479532,0.9464104826795474,0.9645490567222628,0.9281927465381347
Taco-Train (408),148.84977022058547,243.6235294117682,166.75530024509496,313.31606305267644,Taco-Train (408),6.922748161764334,9.41274894271445,6.822242647058161,10.231341791618613,Taco-Train (408),0.33428644361580884,0.26802579110550667,0.43721516648044684,0.26479949402588204,Taco-Train (408),12.575054804182374,13.057391223470491,12.311927683545798,13.115585887324155,Taco-Train (408),0.00039071933345948673,0.000284208081918039,0.0006284327288858251,0.0002809368709074571,Taco-Train (408),0.019766621700722832,0.016858472111019998,0.025068560566690403,0.016761171525506716,Taco-Train (408),0.9782520008603711,0.9643659207353195,0.975627273733866,0.9541724988160316
Taco-Train (409),136.4665747549006,266.51129565552037,140.17555147058724,208.75969242599112,Taco-Train (409),5.74659926470579,8.254840445982374,5.213020833333205,7.1576316801231075,Taco-Train (409),0.4474370323127967,0.375297474498741,0.5607422586646787,0.40873491938072104,Taco-Train (409),11.233490378216192,11.761880114129472,10.858678429631649,11.514113340734877,Taco-Train (409),0.0019206991639333431,0.0013501087107389714,0.002602635977223304,0.001678862047114343,Taco-Train (409),0.043825781954613695,0.036743825477744844,0.05101603647112645,0.0409739191085542,Taco-Train (409),0.9741490376573434,0.9494648935680634,0.9734500010349381,0.9604145767753994
Taco-Train (41),519.8032781862735,590.3321953094834,306.1483762254878,807.0321568627251,Taco-Train (41),11.872120098036877,14.06522106881963,9.471599264704865,16.006797385620825,Taco-Train (41),0.438993249273647,0.31260420675093054,0.41558824817837353,0.31259893972413205,Taco-Train (41),12.196034780056747,12.853907180560176,12.235345944159006,12.92820041151976,Taco-Train (41),0.0019070136551671832,0.0010187075890280275,0.0014884896518541546,0.0010459349249194517,Taco-Train (41),0.04366936746928198,0.031917198953354715,0.03858094933842549,0.032340917193540625,Taco-Train (41),0.9374415700529382,0.9290167566513364,0.9632186641911281,0.9029594195832154
Taco-Train (410),1438.998376225476,1894.2957631679456,909.797656249964,1694.1408996539358,Taco-Train (410),24.79957107842771,28.63197231833897,16.46799938725222,26.682506728181476,Taco-Train (410),0.1790671638363493,0.16307476479230712,0.4261065853145507,0.16852187299697216,Taco-Train (410),13.732479374276359,14.023810411204584,12.61497786584363,13.944534658012131,Taco-Train (410),0.00038408560278048107,0.00030797027316705004,0.0011602208285274892,0.0003164386690062867,Taco-Train (410),0.01959810201985083,0.017549081832593124,0.03406201445198873,0.01778872308532253,Taco-Train (410),0.8028134074172311,0.7405282420080814,0.8753270728010261,0.7679457311579332
Taco-Train (411),442.3937040441111,622.5306881968311,312.4401194852876,622.328473663958,Taco-Train (411),13.295542279409739,15.517416378316195,9.178262867645568,16.244167627835477,Taco-Train (411),0.227294690770767,0.19682329434906054,0.44676223565566003,0.1921754122794554,Taco-Train (411),13.47585917895264,13.772811916782475,12.567182622566309,13.848590927444505,Taco-Train (411),0.00024423589710087463,0.00016924659001262495,0.0006291930284100467,0.00016890058403290606,Taco-Train (411),0.015628048409858302,0.013009480774136413,0.025083720386139825,0.01299617574646119,Taco-Train (411),0.957660288784955,0.9403620774497508,0.9700815157027645,0.9403836539961135
Taco-Train (412),547.9651041666639,1221.4153633217902,939.0414215686053,1159.1501883890635,Taco-Train (412),12.107904411761593,21.079246443675,18.181403186272213,20.464759707804493,Taco-Train (412),0.4042733613315081,0.18282265474606804,0.2132069895772849,0.18277306968801638,Taco-Train (412),12.695168261474207,13.85538846673267,13.562679431738822,13.833588482455957,Taco-Train (412),0.000702443663682538,0.0001783103857520272,0.00022550401757286858,0.00017874709118029166,Taco-Train (412),0.026503653779857184,0.01335329119550784,0.015016791187629552,0.01336963317298914,Taco-Train (412),0.9305512988965461,0.8454608323387512,0.8810168000308085,0.8533387096363569
Taco-Train (413),542.8388327205773,1141.0544713571321,745.5682138480207,979.63207996922,Taco-Train (413),12.433961397055807,21.333902345252042,17.251485906860196,20.6228066128414,Taco-Train (413),0.40927901272548406,0.1429576471886818,0.16516153207278816,0.14264662231738495,Taco-Train (413),12.957288077208215,14.275896824169962,13.942120294283434,14.270382687148476,Taco-Train (413),0.000481846745955582,6.936485700868313e-05,8.742376823967944e-05,6.889634173470974e-05,Taco-Train (413),0.021951007857398758,0.008328556718224541,0.009350067820057748,0.00830038202341975,Taco-Train (413),0.9310003661832136,0.8549341314574952,0.9051281420028892,0.8754547614877781
Taco-Train (414),294.97029718137236,362.2832449058058,164.7546262254872,428.2873202614392,Taco-Train (414),9.286657475489633,11.053625528642897,6.527083333333146,11.762260668973555,Taco-Train (414),0.31882251507975945,0.2628540821351734,0.4862086411452504,0.25779218990071473,Taco-Train (414),12.271814760335182,12.643620093525527,11.542697005766478,12.700329171825462,Taco-Train (414),0.0005633697451100537,0.00038332590561610815,0.0012905649128715517,0.00037576568678447246,Taco-Train (414),0.023735411205834497,0.019578710519748438,0.03592443336883063,0.019384676597366087,Taco-Train (414),0.9215872122105314,0.903547506469854,0.9560688717644388,0.8859763410791363
Taco-Train (415),696.8354626225364,838.4654056132013,469.2374693627365,989.822591311001,Taco-Train (415),14.014629289213945,15.647351018838942,9.777787990194529,17.0845982314496,Taco-Train (415),0.28030970362111174,0.2554552335584372,0.4979140851156634,0.2445101532358329,Taco-Train (415),12.851167121480897,13.108832337486918,11.862874916933809,13.198231963375255,Taco-Train (415),0.00044904932522947907,0.00037669112861539515,0.001367715368450536,0.00036476763957198023,Taco-Train (415),0.02119078396920414,0.01940853236634329,0.036982636039775967,0.01909889105607915,Taco-Train (415),0.8978797246282314,0.8771632004619779,0.9312881386103815,0.8549893693606447
Taco-Train (416),1167.322028186269,1655.0818454440343,714.1507812499938,1629.5180315263162,Taco-Train (416),14.075459558821821,17.91447904652067,9.532766544116747,17.688058439062033,Taco-Train (416),0.4836233660256834,0.439120424257448,0.6355867601544094,0.4389989363613416,Taco-Train (416),10.698013053517151,11.114858975294247,9.907364176216634,11.105863426286898,Taco-Train (416),0.008005033534840866,0.006727742398193341,0.010825763307869867,0.006743777871492659,Taco-Train (416),0.08947085299046202,0.08202281632688152,0.10404692839228781,0.08212050822719413,Taco-Train (416),0.8416745915042094,0.7759945319654185,0.9031369321769075,0.7794546564220749
Taco-Train (417),694.8143688725465,964.0670972702464,299.8826133578412,675.2860130718806,Taco-Train (417),15.559957107840338,18.69719338715877,8.616007965685368,15.423529411764784,Taco-Train (417),0.23613686921044602,0.2015250285030893,0.4713133862097842,0.22054579288545703,Taco-Train (417),13.387606505180932,13.71980201877966,12.21575122794618,13.516067307894742,Taco-Train (417),0.00019241866860101887,0.0001462581230032929,0.0007797909992926398,0.00016970848316258456,Taco-Train (417),0.013871505635691422,0.01209372246263709,0.02792473812397602,0.013027220853374082,Taco-Train (417),0.8835564648494421,0.8384738618547816,0.9497950398455542,0.8868582124860421
Taco-Train (418),639.4668811274449,863.2413533256137,481.44811580881816,947.9359015762855,Taco-Train (418),14.848192401958313,17.573440984237095,10.907643995095894,18.30216070742052,Taco-Train (418),0.2399430731351584,0.20586591317296976,0.45762921689731034,0.20883951569764758,Taco-Train (418),13.445623797589018,13.773955082317906,12.476223464276703,13.787461594009851,Taco-Train (418),0.0002030511289227701,0.00015758301933674996,0.0007801293795129878,0.0001633711104814181,Taco-Train (418),0.014249601009248297,0.012553207531812336,0.027930796256336623,0.012781670879873964,Taco-Train (418),0.900920273492353,0.8664281784503141,0.9254473501418771,0.8533175447927775
Taco-Train (419),162.1589613970565,233.1507112649023,121.97506127450956,252.05281045752125,Taco-Train (419),6.616559436274376,8.17819300269127,4.96498161764701,8.422791234140682,Taco-Train (419),0.4383134828508394,0.3846501034153455,0.5849055325850462,0.3837537682984296,Taco-Train (419),11.214860637003238,11.604322680115557,10.55849725342971,11.632230192369784,Taco-Train (419),0.0028682981239562307,0.0021886992566813616,0.004517195605168384,0.00216876276107687,Taco-Train (419),0.05355649469444607,0.04678353617119341,0.06721008559114014,0.046569977035391265,Taco-Train (419),0.9640690238289706,0.9483951209592729,0.9729436409494164,0.9442112711256979
Taco-Train (42),874.2695006127227,1178.169903883114,873.6755821078186,1217.0335255670757,Taco-Train (42),17.403844975487527,22.10060745866975,18.128645833330832,22.6889196462899,Taco-Train (42),0.2934321545026514,0.1773993872255162,0.2795333228682925,0.17236767195111735,Taco-Train (42),13.535270264349078,14.113168426756985,13.609168371514242,14.154325777193966,Taco-Train (42),0.00029241190099661186,0.00014170872380584113,0.0002948083697901648,0.00013305715528629528,Taco-Train (42),0.01710005558460591,0.011904147336363118,0.01716998455998621,0.011535040324432996,Taco-Train (42),0.8782575509134173,0.8360596888330298,0.8782615420086738,0.8306497903003847
Taco-Train (420),438.2305147058719,662.7710880430441,301.2483149509732,543.4365551710802,Taco-Train (420),10.267800245097298,12.722645136485992,6.8971200980389415,11.693379469435081,Taco-Train (420),0.3546754100426976,0.3086996441529612,0.5594891558074079,0.30744605166552164,Taco-Train (420),12.365594888840041,12.76901745854173,11.388025481133482,12.696434362443572,Taco-Train (420),0.000633700032364355,0.0004680059616853956,0.001529126136131536,0.00045283384780437416,Taco-Train (420),0.0251733993009358,0.021633445441847574,0.039104042452558996,0.021279893040247504,Taco-Train (420),0.9421563748268861,0.9124421529504612,0.9602291609163456,0.9282059651775784
Taco-Train (421),130.76443014705788,282.5267358708219,233.71412377450434,333.7966013071909,Taco-Train (421),4.732414215685973,8.664805843906148,7.723682598038761,9.349973087274146,Taco-Train (421),0.561445258782699,0.3442517816017464,0.3689360357896386,0.3332891023743436,Taco-Train (421),11.266957591257684,12.405442229249221,12.162865380777298,12.47276923378098,Taco-Train (421),0.0020402525095516142,0.0009209859692269306,0.0010900157325683028,0.0009154913800787295,Taco-Train (421),0.04516915440376999,0.030347750645260855,0.033015386300455474,0.030257088096489547,Taco-Train (421),0.9822345568553376,0.9615707290691907,0.9682055214333904,0.9545970142843225
Taco-Train (422),170.59551164215034,268.79966166859225,183.35828737744558,334.5852825836181,Taco-Train (422),5.944592524509614,8.449457900807433,6.709972426470362,9.380945790080856,Taco-Train (422),0.4657972513494642,0.32976005782635837,0.4169977702696208,0.3290435628190834,Taco-Train (422),11.376080440132897,12.044169745161941,11.635722733058186,12.140470646136993,Taco-Train (422),0.001391354465154628,0.0007193186425650916,0.0010990923947895642,0.0007458641361875279,Taco-Train (422),0.037300864134154156,0.0268201163786642,0.033152562416645326,0.027310513290444174,Taco-Train (422),0.9610299519113898,0.9385392628464768,0.9581306624368897,0.9234926763180737
Taco-Train (423),172.57205882352685,318.8266512879687,206.69039522058517,325.2335255670939,Taco-Train (423),7.491360294117523,10.284090734333125,7.257735906862683,10.622837370242333,Taco-Train (423),0.32946431838995516,0.26279688741086377,0.4453762248021981,0.25483973897020706,Taco-Train (423),12.396238086239373,12.874697842696245,12.073143047278473,12.930171703633738,Taco-Train (423),0.0003948612059138913,0.00026768895706129055,0.0007376814346870795,0.00025040958871731973,Taco-Train (423),0.019871114863386285,0.016361202799956075,0.027160291505929746,0.015824335332560408,Taco-Train (423),0.9702015765765534,0.9448118120145192,0.9642604644701938,0.943701125504781
